,Name,Description,Brand,Price,Image
14,Kit Cat Purrfect Pockets Chicken And Cheese Flavor Treats for cats 60 g,"Kit Cat Purrfect Pockets Chicken And Cheese Flavor Treats for cats 60 g

Featuring a duo texture treat made with natural ingredients that guarantees satisfaction with every bite.
A crispy exterior that brings a fun crunch and a soft center that oozes with deliciousness.
Highly Palatable Treats
Crispy Crust Creamy Inside
Taurine Added
Lignocellulose Added

IngredientsPea starch, Dehydrated poultry proteins (including 14% chicken), Maize, Maize protein, Coconut oil, Potato starch, Cheese powder (4%), Poultry fat, Hydrolyzed chicken proteins, Cellulose, MineraGuaranteed AnalysisCrude Protein Min 26 %Fat Content Min 17.5 %Crude Fiber Max 3.5 %Moisture Max 10 %Calories Content : 4225 Kcal/Kg



FEEDING RECOMMENDATIONالتغذيه


Weight - الوزن

Amount - الكميه




2 kg

8 pcs/day - قطعه في اليوم



4 kg

12 pcs/day - قطعه في اليوم


6 kg
16 pcs/day - قطعه في اليوم",Kit Cat,13.0,//aleef.com/cdn/shop/products/KitCatPurrfectPocketsChickenAndCheeseFlavorTreatsforcats60g.jpg?v=1677502205
15,"Kit Cat Sticks Salmon & Scallop Grain Free Treats For Cats, 3×5g","Kit Cat Sticks Salmon & Scallop Grain Free Treats For Cats, 3×5g

A rewarding treat that is perfect for your cats. and highly Palatable Treat
A grain-free and meaty snack to encourage play and keep your pets active.
Made with premium quality animal protein, added minerals and vitamins
Improve your cat’s digestion
All Life Stages
Taurine Added
Grain Free & Gluten Free

IngredientsSalmon, Cod, Fish Skin, Salmon Broth, Fish Meal, Yeast Extract, Scallops (1%), Powdered Cellulose, Sodium ChlorideGuaranteed Analysis

Protein 43%
Fat Content 16%
Fiber 3%
Ash 8%
Moisture 20%


Calorie Content: 16.1 Kcal/ Stick




Feeding Recommendation التغذية




Cat weight وزن القط


Amount الكميه




2kg


1 stick/ day




4kg


1 stick/ day




6kg


1.5 sticks/ day




Store in a cool and dry place. Avoid direct sunlight. تخزينها في مكان بارد وجاف. تجنب أشعة الشمس المباشرة.",Kit Cat,10.0,//aleef.com/cdn/shop/products/KitCatSticksSalmon_ScallopGrainFreeTreatsForCats_3x5g.jpg?v=1676453337
16,"Kit Cat Sticks Salmon &amp; Katsuobushi Grain Free Treats For Cats, 3×5g","Kit Cat Sticks Salmon & Katsuobushi Grain Free Treats For Cats, 3×5g

A rewarding treat that is perfect for your cats. and highly Palatable Treat
A grain-free and meaty snack to encourage play and keep your pets active.
Made with premium quality animal protein, added minerals and vitamins
Improve your cat’s digestion
All Life Stages
Taurine Added
Grain Free & Gluten Free

IngredientsSalmon, Cod, Fish Skin, Salmon Broth, Fish Meal, Yeast Extract, Katsuobushi (0.2%), Powdered Cellulose, Sodium ChlorideGuaranteed Analysis

Protein 43%
Fat Content 16%
Fiber 3%
Ash 8%
Moisture 20%


Calorie Content: 16.1 Kcal/ Stick




Feeding Recommendation التغذية




Cat weight وزن القط


Amount الكميه




2kg


1 stick/ day




4kg


1 stick/ day




6kg


1.5 sticks/ day




Store in a cool and dry place. Avoid direct sunlight. تخزينها في مكان بارد وجاف. تجنب أشعة الشمس المباشرة.",Kit Cat,10.0,//aleef.com/cdn/shop/products/KitCatSticksSalmon_KatsuobushiGrainFreeTreatsForCats_3x5g.jpg?v=1676452830
17,<tc>Beaphar Calming Cat Treats 35g</tc>,"Beaphar Calming Cat Treats 35g

Beaphar Calming Cat Treats are a delicious meaty treat, formulated to reduce anxiety in cats during stressful times. Cats can be especially sensitive to changes  in their environment which can lead to problem behaviour and health complications. Beaphar Calming Cat Treats contain Valerian, Hop Flowers and the herb  Melissa. These natural alternatives to pharmaceuticals promote relaxation, relieve anxiety and restore calmness during stressful situations.",Beaphar,19.0,//aleef.com/cdn/shop/products/BeapharCalmingCatTreats35g.jpg?v=1673180908
18,"Churu  Fun Bites Tuna with ScallopTreats For Cats, 3×20g","Churu  Fun Bites Tuna with ScallopTreats For Cats, 3×20gMade with 100% pure and natural farm-raised chicken and wild tunaThe creamy filling inside, soft-baked chicken paste outsideNo grains, preservatives, or artificial coloursAdded Taurine and Vitamin EContains 3 individual packs for maximum freshness2 different textures in one biteINGREDIENTSChicken, Tuna, Water, Tapioca Starch, Egg White, Sodium Caseinate, Scallop, Guar Gum, Natural Scallop Flavor, Natural Chicken Flavor, Natural Flavors, Yeast Extract, Taurine, Paprika Oleoresin (color), Vitamin E Supplement, Green Tea Extract.GUARANTEED ANALYSISCrude Protein (min) 24.00%Crude Fat (min) 4.00%Crude Fiber (max) 0.50%Moisture (max) 69.00%Vitamin E (min) 80 IU/kgTaurine(min) 0.025%CALORIE CONTENT1500 kcal/kg, 30 kcal/pcs ME (calculated)",Inaba,20.0,//aleef.com/cdn/shop/products/ChuruFunBitesTunawithScallopTreatsForCats_3x20g.jpg?v=1664876599
19,"Kit Cat Sticks Chicken, Duck & Cranberries Grain Free Treats For Cats, 3×5g","Kit Cat Sticks Salmon & Tuna Grain Free Treats For Cats, 3×5g

A rewarding treat that is perfect for your cats. and highly Palatable Treat
A grain-free and meaty snack to encourage play and keep your pets active.
Made with premium quality animal protein, added minerals and vitamins
Improve your cat’s digestion
All Life Stages
Taurine Added
Grain Free & Gluten Free

IngredientsSalmon, Cod, Fish Skin, Salmon Broth, Fish Meal, Yeast Extract, Scallops (0.5%), Shrimps Meal (0.5%), Powdered Cellulose, Sodium ChlorideGuaranteed Analysis

Protein43%
Fat Content16%
Fiber3%
Ash8%
Moisture20%


Calorie Content: 16.1 Kcal/ Stick




Feeding Recommendation التغذية




Cat weight وزن القط


Amount الكميه




2kg


1 stick/ day




4kg


1 stick/ day




6kg


1.5 sticks/ day




Store in a cool and dry place. Avoid direct sunlight. تخزينها في مكان بارد وجاف. تجنب أشعة الشمس المباشرة.",Kit Cat,10.0,//aleef.com/cdn/shop/products/KitCatSticksSalmon_SeafoodGrainFreeTreatsForCats_3x5g.jpg?v=1676452225
20,Kit Cat Freeze Dried Yogurt Yums Strawberry Flavor Treats for Cats 10×1g,"Kit Cat Freeze Dried Yogurt Yums Strawberry Flavor Treats for Cats 10×1g

A recipe crafted with fresh premium ingredients freeze-dried to perfection.
Light and crunchy snacks are sure to bring a delightful experience to your kitty friends.
Each one is individually sealed for maximum freshness.
Contains added prebiotics to aid in digestion while boosting the overall immune system.
Promote Digestive Health
Rich In Probiotic
Improve Gut Health
Nutritional booster

Ingredients

Whole milk 85%.
Chicken meat 12%.
Strawberry 2%

Guaranteed Analysis

Protein 18 %
Fat 10.0 %
Fiber 3.0 %
Ash 6.0 %
Moisture 6.0 %

Feeding Recommendation

Suitable for cats over 3 months old. 
Please provide sufficient drinking water for your pet during feeding.
Store in a cool and dry place.
Avoid direct sunlight.",Kit Cat,13.0,//aleef.com/cdn/shop/products/KitCatFreezeDriedYogurtYumsStrawberryFlavorTreatsforCats10x1g.jpg?v=1676880850
21,"Kit Cat Sticks Chicken, Duck & Cranberries Grain Free Treats For Cats, 3×5g","Kit Cat Sticks Salmon & Tuna Grain Free Treats For Cats, 3×5g

A rewarding treat that is perfect for your cats. and highly Palatable Treat
A grain-free and meaty snack to encourage play and keep your pets active.
Made with premium quality animal protein, added minerals and vitamins
Improve your cat’s digestion
All Life Stages
Taurine Added
Grain Free & Gluten Free

IngredientsSalmon, Cod, Fish Skin, Salmon Broth, Fish Meal, Yeast Extract, Yellowfin Tuna (5%), Powdered Cellulose, Sodium ChlorideGuaranteed Analysis

Protein43%
Fat Content16%
Fiber3%
Ash8%
Moisture20%


Calorie Content: 16.1 Kcal/ Stick




Feeding Recommendation التغذية




Cat weight وزن القط


Amount الكميه




2kg


1 stick/ day




4kg


1 stick/ day




6kg


1.5 sticks/ day




Store in a cool and dry place. Avoid direct sunlight. تخزينها في مكان بارد وجاف. تجنب أشعة الشمس المباشرة.",Kit Cat,10.0,//aleef.com/cdn/shop/products/KitCatSticksSalmon_TunaGrainFreeTreatsForCats_3x5g.jpg?v=1676451560
22,Fruitables cat treats Tuna Flavor with Pumpkin 70.78g,"Fruitables cat treats Tuna Flavor with Pumpkin 70.78gWe’ve created the purr-fect cat treats! Made with savory protein flavors that will tantalizeyour cat’s taste buds and nutrient-rich superfoods, our unique cat treats are the deliciously healthy way to treat your cat!Savory real tuna that your cat will love combined with the goodness of nutrient-rich superfoodsMade with a simple, limited ingredient recipeFree from animal by-products, wheat, corn, soy & artificial flavors or colors1.25 Calories per treat so you can feel good about spoiling your cat",Fruitables,15.2,//aleef.com/cdn/shop/products/7f7cbea829671e3fad3bab563bfe986cb150defa.jpg?v=1658655244
23,Kit Cat Purrfect Pockets Salmon Flavour Treats for cats 60 g,"Kit Cat Purrfect Pockets Salmon Flavour Treats for cats 60 g

Featuring a duo texture treat made with natural ingredients that guarantees satisfaction with every bite.
A crispy exterior that brings a fun crunch and a soft center that oozes with deliciousness.
Highly Palatable Treats
Crispy Crust Creamy Inside
Taurine Added
Lignocellulose Added

IngredientsMaize, Dehydrated poultry proteins, Pea starch, Maize protein, Coconut oil, Poultry fat, Dehydrated salmon proteins (4%) natural source of Omega 3 fatty acids, Hydrolyzed chicken proteins, MineralsGuaranteed AnalysisCrude Protein Min 26 %Fat Content Min 17.5 %Crude Fiber Max 2.8 %Moisture Max 10 %Calories Content : 4260 Kcal/Kg



FEEDING RECOMMENDATIONالتغذيه


Weight - الوزن

Amount - الكميه




2 kg

8 pcs/day - قطعه في اليوم



4 kg

12 pcs/day - قطعه في اليوم


6 kg
16 pcs/day - قطعه في اليوم",Kit Cat,13.0,//aleef.com/cdn/shop/products/KitCatPurrfectPocketsSalmonFlavourTreatsforcats60g.jpg?v=1677501533
24,INABA Churu Rolls Natural Cat Treats 4x10g,"INABA Churu Rolls - Soft Baked Chicken Filled with Churu Puree - Natural Cat TreatsSoft baked chicken paste outside, delicious creamy Churu filling insideChuru Rolls are soft stick-shaped natural chicken treats seasoned with natural flavors, green tea extract and vitamin E. No grains, preservatives or artificial colors. Each package includes four individual treat packs to maintain maximum freshness.・Made with 100% pure and natural chicken meat and wild tuna・Creamy Churu filling inside, soft baked chicken paste outside・No grains, preservatives or artificial colors・Contains 4 individual packs for maximum freshness・2 different textures in one bite",Inaba,16.0,//aleef.com/cdn/shop/products/854871008982.jpg?v=1658654242
25,"Kit Cat
  Breath Bites Treats Lamb Flavor 60g","Kit Cat Breath Bites Treats Lamb Flavor 60gBursting with the tasty flavors your cat will love, these crunchy treats are specially designed to help keep your cat’s teeth clean by reducing plaque and tartar when fed dailyInfused with mint for fresh breath",Kit Cat,9.0,//aleef.com/cdn/shop/products/fee1b10824d7a559b532a2bf6ddc299da87f272c.jpg?v=1658656180
26,Sanal Cream Sticks with Chicken Flavour Treats  For cats 15g×5,"Sanal Cream Sticks with Chicken Flavour Treats  For cats 15g×5
Analytical constituents:
5% protein
3% fat
2% ash
0.5% fibres 
89% moisture",Sanal,12.8,//aleef.com/cdn/shop/products/SanalCreamStickswithChickenFlavourTreatsForcats15gx5.jpg?v=1668585420
27,Kit Cat Freeze Dried Yogurt Yums Cheese Flavor Treats for Cats 10×1g,"Kit Cat Freeze Dried Yogurt Yums Cheese Flavor Treats for Cats 10×1g

A recipe crafted with fresh premium ingredients freeze-dried to perfection.
Light and crunchy snacks are sure to bring a delightful experience to your kitty friends.
Each one is individually sealed for maximum freshness.
Contains added prebiotics to aid in digestion while boosting the overall immune system.
Promote Digestive Health
Rich In Probiotic
Improve Gut Health
Nutritional booster

Ingredients

Whole milk 85%.
Chicken meat 12%.
Egg Yolk 2%

Guaranteed Analysis

Protein 18 %
Fat 10.0 %
Fiber 3.0 %
Ash 6.0 %
Moisture 6.0 %

Feeding Recommendation

Suitable for cats over 3 months old. 
Please provide sufficient drinking water for your pet during feeding.
Store in a cool and dry place.
Avoid direct sunlight.",Kit Cat,13.0,//aleef.com/cdn/shop/products/KitCatFreezeDriedYogurtYumsCheeseFlavorTreatsforCats10x1g.jpg?v=1676883151
28,"VETIQ Healthy Bites Breath & Dental Duck flavoured Treats For Cats & Kittens, 65g","Introducing VETIQ's Healthy Bites Breath & Dental Duck Flavoured Treats – the purr-fect solution for fresh breath and healthy smiles in your feline companions! Our premium dental treats are thoughtfully crafted to delight your cats and kittens while promoting their oral health. 🐱💕


VETIQ Healthy Bites Breath & Dental Duck flavoured Treats For Cats & Kittens Features:




🦆 Irresistible Duck Flavor: Your cats and kittens will be clamoring for more of these delectable duck-flavored treats, making dental care a delightful experience for them.


🌿 Breath Freshening Formula: Say goodbye to unpleasant kitty breath! Our treats contain natural breath-freshening ingredients that help combat bad odors, keeping your pet's breath as fresh as a daisy.


😁 Dental Health Support: Each bite-sized treat is designed to assist in reducing tartar and plaque buildup, leading to healthier teeth and gums. Your feline friends will show off their pearly whites in no time!


🌟 Natural Ingredients: We care about what your pets consume. Our treats are made with high-quality, natural ingredients and are free from artificial flavors, colors, and preservatives.


🐾 Suitable for Cats and Kittens: These treats are perfect for all ages, from curious kittens to wise old cats. Whether you have one cat or a clowder, VETIQ Healthy Bites are a great addition to your pet's daily routine.


💕 Easy to Use: These treats can be given as a tasty reward or as a part of your daily bonding routine. Simply follow our user-friendly directions to provide your cats with the dental care they need.


Ingredients:

Meat & Animal Derivatives (Duck 4%), Cereals, Oils & Fats (Omega- 3 fatty acids 1%, Omega-6 fatty acids 2%), Derivatives of vegetable origin, Milk & Milk Derivatives, Minerals. For allergens, including cereals containing gluten

Analytical Constituents:

Crude Protein 25%, Crude Fat 23%, Crude Ash 7%, Crude Fibre 1.1%, Moisture Content 9%.

Directions for Use:




Weight Range - الوزن


Recommended Amounts - الكمية الموصي بها




Kitten or small cat (up to 2.5kg)الكتين او قطط الصغيرة (الى وزن 2.5 كجم)


6 treats per day6 قطع يوميا




Large cat (over 2.5kg)القطط الكبيرة الحجم (اكثر من 2.5 كجم)


12 treats per day12 قطعه في اليوم




With VETIQ Healthy Bites Breath & Dental Duck Flavoured Treats, you can show your cats and kittens love and care in every bite. Keep their breath fresh, their teeth clean, and their tails wagging with joy. Order now and make oral care a delicious experience for your furry family members! 🦆😸🌟
Aleef Store, The destination for your pet care supplies.",Mark & Chappell,17.0,//aleef.com/cdn/shop/files/VETIQHealthyBitesBreath_DentalDuckflavouredTreatsForCats_Kittens_178a9951-5648-4779-80b4-b71633efa234.jpg?v=1697899612
29,"Churu  Fun Bites Chicken Treats For Cats, 3×20g","Churu  Fun Bites Chicken Treats For Cats, 3×20gMade with 100% pure and natural farm-raised chicken and wild tunaThe creamy filling inside, soft-baked chicken paste outsideNo grains, preservatives, or artificial coloursAdded Taurine and Vitamin EContains 3 individual packs for maximum freshness2 different textures in one biteINGREDIENTSChicken, Water, Tuna, Tapioca Starch, Egg White, Sodium Caseinate, Guar Gum, Natural Chicken Flavor, Natural Flavors, Yeast Extract, Taurine, Paprika Oleoresin (colour), Vitamin E Supplement, Green Tea Extract.GUARANTEED ANALYSISProtein (min) 24.00%Fat (min) 4.00%Fiber (max) 0.50%Moisture (max) 69.00%Vitamin E (min) 80 IU/kgTaurine(min) 0.025%CALORIE CONTENT1500 kcal/kg, 30 kcal/pcs ME (calculated)",Inaba,20.0,//aleef.com/cdn/shop/products/ChuruFunBitesChickenTreatsForCats_3x20g.jpg?v=1664875910
30,VetIQ Healthy Bites Nutribooster Kitten Treats Salmon 65g,"VetIQ Healthy Bites Nutribooster Kitten Treats Salmon 65g
VetIQ Nutribooster kitten treats have been specially developed to give kittens the best start in life.
They contain prebiotic fibre, Antioxidants and Taurine to help support healthy digestion and immune system and healthy heart and eye development.
Wheat free and Gluten free.
Suitable for kittens from 8 weeks old.
Suitable for kittens from 8 weeks of age",Mark & Chappell,17.0,//aleef.com/cdn/shop/products/VetIQHealthyBitesNutriboosterKittenTreatsSalmon65g.jpg?v=1663406471
31,Kit Cat Purrfect Pockets Dental Care Treats for cats 60 g,"Kit Cat Purrfect Pockets Dental Care Treats for cats 60 g

Featuring a duo texture treat made with natural ingredients that guarantees satisfaction with every bite.
A crispy exterior that brings a fun crunch and a soft center that oozes with deliciousness.
Highly Palatable Treats
Crispy Crust Creamy Inside
Taurine Added
Lignocellulose Added

IngredientsPea starch, Dehydrated poultry proteins (including 14% chicken), Maize, Maize protein, Coconut oil, Poultry fat, Potato starch, Hydrolyzed chicken proteins, Brewer’s yeast, Cellulose, Fructooligosaccharides (0.4%), Dried krill, Minerals, Yeast cell walls (600 mg/kg), Yucca Schidigera (200 mg/kg)Guaranteed AnalysisCrude Protein Min 26 %Fat Content Min 17.5 %Crude Fiber Max 3.5 %Moisture Max 10 %Calories Content : 4225 Kcal/Kg



FEEDING RECOMMENDATIONالتغذيه


Weight - الوزن

Amount - الكميه




2 kg

8 pcs/day - قطعه في اليوم



4 kg

12 pcs/day - قطعه في اليوم


6 kg
16 pcs/day - قطعه في اليوم",Kit Cat,13.0,//aleef.com/cdn/shop/products/KitCatPurrfectPocketsSensitiveCareTreatsforcats60g.jpg?v=1677500382
32,Kit Cat Freeze Dried Yogurt Yums Pumpkin Flavor Treats for Cats 10×1g,"Kit Cat Freeze Dried Yogurt Yums Pumpkin Flavor Treats for Cats 10×1g

A recipe crafted with fresh premium ingredients freeze-dried to perfection.
Light and crunchy snacks are sure to bring a delightful experience to your kitty friends.
Each one is individually sealed for maximum freshness.
Contains added prebiotics to aid in digestion while boosting the overall immune system.
Promote Digestive Health
Rich In Probiotic
Improve Gut Health
Nutritional booster

Ingredients

Whole milk 85%.
Chicken meat 12%.
Pumpkin 2%

Guaranteed Analysis

Protein 18 %
Fat 10.0 %
Fiber 3.0 %
Ash 6.0 %
Moisture 6.0 %

Feeding Recommendation

Suitable for cats over 3 months old. 
Please provide sufficient drinking water for your pet during feeding.
Store in a cool and dry place.
Avoid direct sunlight.",Kit Cat,13.0,//aleef.com/cdn/shop/products/KitCatFreezeDriedYogurtYumsPumpkinFlavorTreatsforCats10x1g.jpg?v=1676880501
